route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__673___,1_8__673___,1_8__673___-8__673____2_22:30:00_2_-__5_8__673___,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____2_23:10:00_1_-__3_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____3_12:20:00_2_-__1_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____3_13:45:00_1_-__1_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____3_17:45:00_1_-__2_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____3_18:50:00_2_-__2_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____3_19:45:00_1_-__3_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____3_20:20:00_2_-__3_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____3_21:45:00_1_-__4_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_05:20:00_2_-__1_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_06:00:00_2_-__3_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_06:20:00_1_-__1_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_06:20:00_2_-__3_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_06:37:00_2_m.__4_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_m._IT_2,0
8__876___,1_8__876___,1_8__876___-8__876____1_06:55:00_2_-__5_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_07:05:00_1_-__2_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_07:20:00_2_-__6_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_07:40:00_1_m.__3_8__876___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,876 MORALZARZAL (Est. Aut. Moralzarzal),0,,8__876____1_m._IT_2,0
8__876___,1_8__876___,1_8__876___-8__876____1_08:15:00_2_-__7_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_08:30:00_1_m.__4_8__876___,ESTACIÓN DE AUTOBUSES DE MORALZARZAL,876 MORALZARZAL (Est. Aut. Moralzarzal),0,,8__876____1_m._IT_2,0
8__876___,1_8__876___,1_8__876___-8__876____1_08:45:00_1_-__5_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_09:00:00_1_-__6_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_09:55:00_1_-__7_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_10:00:00_2_-__9_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_10:45:00_1_-__8_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_11:00:00_1_-__9_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_11:20:00_2_-__10_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_11:40:00_1_-__10_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_12:00:00_2_-__11_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_12:30:00_1_-__11_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_12:50:00_2_-__12_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_13:10:00_1_-__12_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_13:10:00_2_-__13_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_13:45:00_2_-__14_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_14:00:00_1_-__13_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_14:00:00_2_-__15_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_14:15:00_1_-__14_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_14:20:00_2_-__16_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_15:00:00_1_-__15_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_15:07:00_1_-__16_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_15:25:00_2_-__17_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_15:32:00_1_-__17_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_16:10:00_2_-__18_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_16:20:00_2_-__19_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_16:25:00_1_-__18_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_16:50:00_2_-__20_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_17:15:00_2_-__21_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_17:30:00_1_-__19_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_18:00:00_1_-__20_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_18:20:00_1_-__21_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_18:20:00_2_-__22_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_19:00:00_1_-__22_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_19:30:00_1_-__23_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_19:30:00_2_-__23_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_20:10:00_2_-__24_8__876___,INTERCAMBIADOR DE PLAZA CASTILLA,876 MADRID( Pza. Castilla),1,,8__876____2_-_IT_1,0
8__876___,1_8__876___,1_8__876___-8__876____1_20:35:00_1_-__24_8__876___,ABOGADOS DE ATOCHA-URB.LOS VALLES,876 MORALZARZAL-COLLADO VILLALBA,0,,8__876____1_-_IT_1,0
